comment;pageid;title;timestamp;top;userid;revid;user;parentid;ns;minor;size;new
Uus lehekülg: ''''Kinnisvaramajandus''' on majandusharu, mis tegeleb kinnisvara arendamise, loomise, majandamise ning müümisega. Kinnisvaraturg on kindlate omadustega turg (mikroökonoomika m...';389443;Kinnisvaramajandus;time.struct_time(tm_year=2015, tm_mon=1, tm_mday=20, tm_hour=15, tm_min=55, tm_sec=33, tm_wday=1, tm_yday=20, tm_isdst=-1);;71742;4090125;EMaekivi;0;0;;5811;
;381171;Euroopa Regionaalarengu Fond;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=19, tm_hour=1, tm_min=0, tm_sec=39, tm_wday=4, tm_yday=353, tm_isdst=-1);;71629;4068370;HEhrlich;4064111;0;;12163;
;188538;Aasia tiigrid;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=12, tm_hour=14, tm_min=25, tm_sec=32, tm_wday=4, tm_yday=346, tm_isdst=-1);;71374;4065002;Hkuusk;3545506;0;;6117;
;379749;Kasutaja:JKibin;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=6, tm_hour=22, tm_min=17, tm_sec=7, tm_wday=0, tm_yday=279, tm_isdst=-1);;71740;4007370;JKibin;4007288;2;;2921;
;89051;Nanotehnoloogia;time.struct_time(tm_year=2015, tm_mon=2, tm_mday=10, tm_hour=21, tm_min=37, tm_sec=15, tm_wday=1, tm_yday=41, tm_isdst=-1);;51689;4103325;Jurgenal;4022653;0;;7474;
;151917;Pilvisus;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=13, tm_min=33, tm_sec=30, tm_wday=0, tm_yday=293, tm_isdst=-1);;67520;4018991;KKarus;3538791;0;;11430;
;199958;Keskkonnamaks;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=18, tm_hour=15, tm_min=51, tm_sec=30, tm_wday=3, tm_yday=352, tm_isdst=-1);;72020;4068234;KTamberg;3883688;0;;5775;
Uus lehekülg: 'Maailma esimene [[Jaapan]]i auto tõi endaga kaasa poleemikat ja salapära. Mõned räägivad, et esimeseks Jaapani autoks oli Yamaba [[autobuss]], mis ehitati 1904. aastal ning...';386178;Jaapani autotööstus;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=9, tm_hour=15, tm_min=1, tm_sec=7, tm_wday=1, tm_yday=343, tm_isdst=-1);;71129;4063472;Khuul;0;0;;5129;
/* Teke */;251073;Eeslinnastumine;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=12, tm_hour=13, tm_min=22, tm_sec=23, tm_wday=4, tm_yday=346, tm_isdst=-1);;71197;4064972;Kkeskyla;4064920;0;;8469;
;12560;Turumajandus;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=18, tm_hour=17, tm_min=21, tm_sec=10, tm_wday=3, tm_yday=352, tm_isdst=-1);;46372;4068247;Lagrits;3708136;0;;7355;
;303901;Rohemajandus;time.struct_time(tm_year=2015, tm_mon=1, tm_mday=4, tm_hour=23, tm_min=21, tm_sec=15, tm_wday=6, tm_yday=4, tm_isdst=-1);;71714;4079169;MAutt;3567311;0;;7369;
;45834;Masstootmine;time.struct_time(tm_year=2015, tm_mon=1, tm_mday=14, tm_hour=22, tm_min=16, tm_sec=59, tm_wday=2, tm_yday=14, tm_isdst=-1);;71775;4087064;Rounapuu;4087063;0;;7596;
Uus lehekülg: '{{Liberalism}} '''Majanduslik liberalism''' on ideoloogiline suund majanduses, kus otsuseid tehakse individuaalselt, mitte institutsioonide või organisatsioonide siseselt. <ref...';386219;Majanduslik liberalism;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=10, tm_hour=9, tm_min=32, tm_sec=35, tm_wday=2, tm_yday=344, tm_isdst=-1);;71440;4063773;Rylem;0;0;;6402;
Uus lehekülg: '[[File:BrokenPromises JohnFekner.jpg|thumb|Linnade lagunemine USAs]] '''Linnade allakäik''' (linnade lagunemine, linnade mädanemine) on protsess, mille käigus eelnevalt hästi...';386281;Linnade allakäik;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=11, tm_hour=11, tm_min=19, tm_sec=10, tm_wday=3, tm_yday=345, tm_isdst=-1);;71136;4064362;SKangur;0;0;;7257;
;385418;Kasutaja arutelu:SPukk/Metsandus;time.struct_time(tm_year=2014, tm_mon=12, tm_mday=3, tm_hour=9, tm_min=3, tm_sec=54, tm_wday=2, tm_yday=337, tm_isdst=-1);;71128;4059564;SPukk;4059561;3;;814;
;381474;Kasutaja:SVaratu/Geopoliitika;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=19, tm_hour=14, tm_min=42, tm_sec=49, tm_wday=6, tm_yday=292, tm_isdst=-1);;68005;4018074;SVaratu;4017624;2;;16579;
;161119;Tartu JK Tammeka;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=24, tm_hour=13, tm_min=55, tm_sec=46, tm_wday=4, tm_yday=297, tm_isdst=-1);;71855;4022293;Stuisk;4022257;0;;19818;
;73616;Regoliit;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=21, tm_hour=10, tm_min=37, tm_sec=1, tm_wday=1, tm_yday=294, tm_isdst=-1);;71433;4019727;HelKõre;3730171;0;;11184;
;385569;Põlevkivi poolkoks;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=14, tm_hour=11, tm_min=2, tm_sec=5, tm_wday=5, tm_yday=318, tm_isdst=-1);;72196;4307944;JPoljakova;4306320;0;;12315;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Takistuse meetod|siit]].';379628;Kasutaja:Ksarv/Takistuse meetod;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=9, tm_min=56, tm_sec=42, tm_wday=0, tm_yday=293, tm_isdst=-1);;71158;4018801;Ksarv;4018443;2;;52;
Uus lehekülg: '{{DISPLAYTITLE:Lagerstätte}}'''Lagerstätte'''(nimetatakse ka Lagerstatte ja Lagerstaette) on paik, kus esinevad erakordse säilivusega kivistisi, kus on fossiliseerunud peale o...';381911;Laɡerstätte;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=23, tm_hour=12, tm_min=55, tm_sec=18, tm_wday=3, tm_yday=296, tm_isdst=-1);;71571;4021430;Mtklaos;0;0;;10217;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[allikalubi|siit]].';380005;Kasutaja:RPaat/Allikalubi;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=12, tm_min=26, tm_sec=39, tm_wday=1, tm_yday=301, tm_isdst=-1);;71370;4035588;RPaat;4035579;2;;46;
/* Ajalugu */;380342;Kasutaja:A.laaneleht/Füüsikaline keemia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=17, tm_min=46, tm_sec=16, tm_wday=2, tm_yday=302, tm_isdst=-1);;71889;4036824;A.laaneleht;4036822;2;;11394;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Ümberkristallimine (keemia)|siit]].';380219;Kasutaja:ETammekivi/Ümberkristallimine (keemia);time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=12, tm_min=49, tm_sec=56, tm_wday=2, tm_yday=302, tm_isdst=-1);;71476;4036555;ETammekivi;4036545;2;;64;
Uus lehekülg: ''''Nanotoksikoloogia''' on teadusharu, mis keskendub [[nanoosake]]ste võimalike kahjude uurimisele elusorganismidele. Ainete mürgisuse hindamiseks kasutatakse erinevaid lähene...';381444;Nanotoksikoloogia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=18, tm_hour=9, tm_min=15, tm_sec=28, tm_wday=5, tm_yday=291, tm_isdst=-1);;71333;4016948;ETruska;0;0;;13705;
Uus lehekülg: ''''Trükivärvid''' on vedelad või poolvedelad segud, mida kasutatakse printimiseks, joonistamiseks või kirjutamiseks. Keemikud vaatavad seda kui kolloidsüsteem|kolloidset s...';382204;Trükivärvid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=26, tm_hour=14, tm_min=29, tm_sec=7, tm_wday=6, tm_yday=299, tm_isdst=-1);;71553;4023698;EeroL;0;0;;12737;
;382304;Beeta-galaktosidaas;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=14, tm_min=33, tm_sec=2, tm_wday=1, tm_yday=301, tm_isdst=-1);;71640;4035658;GPrintsmann;4024541;0;;9977;
Uus lehekülg: ''''Skaneeriv teravikmikroskoopia''' (inglise keeles ''scanning probe microscopy'', edaspidi SPM) – on mikroskoopia liik,  kus proovi kolmedimensionaalne pinnakujutis saadakse t...';382543;Skaneeriv teravikmikroskoopia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=10, tm_min=4, tm_sec=30, tm_wday=2, tm_yday=302, tm_isdst=-1);;71142;4036434;Ggorbatovski;0;0;;11778;
;380180;Kasutaja:Gvalgenberg/elektropihustusionisatsioon;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=15, tm_min=19, tm_sec=42, tm_wday=1, tm_yday=301, tm_isdst=-1);;71386;4035682;Gvalgenberg;4035681;2;;63;
;382407;Faasiülekande katalüüs;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=10, tm_min=59, tm_sec=33, tm_wday=3, tm_yday=303, tm_isdst=-1);;71704;4037240;HAnnilo;4037239;0;;13262;
Uus lehekülg: ''''Kvantitatiivne analüüs '''on kromatograafias kasutatav meetod proovis sisalduva(te) komponendi (komponentide) kvantitatiivse sisalduse määramiseks, s.t. ühendite koguse m...';382379;Kvantitatiivne kromatograafiline analüüs;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=7, tm_min=34, tm_sec=0, tm_wday=1, tm_yday=301, tm_isdst=-1);;71339;4035312;Hjärvpõld;0;0;;8874;
Lehekülg asendatud tekstiga ' ''Artikkel on nüüd leitav [[pöördfaaskromatokraafia|siit]].''';380131;Kasutaja:Hkase/Pöördfaaskromatograafia;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=4, tm_hour=7, tm_min=39, tm_sec=59, tm_wday=1, tm_yday=308, tm_isdst=-1);;71164;4040682;Hkase;4038124;2;;66;
;380347;Kasutaja:J.M.Linge/Elektrokeemiline katmine;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=17, tm_min=0, tm_sec=33, tm_wday=2, tm_yday=302, tm_isdst=-1);;71627;4036758;J.M.Linge;4036736;2;;11991;
Kustutatud kogu lehekülje sisu;381818;Arutelu:Kvantitatiivne struktuur-aktiivsussõltuvus;time.struct_time(tm_year=2015, tm_mon=1, tm_mday=5, tm_hour=15, tm_min=46, tm_sec=49, tm_wday=0, tm_yday=5, tm_isdst=-1);;71149;4079534;JaanusBurk;4035427;1;;0;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Tuumamagnetresonantsspektroskoopia|siit]].';379304;Kasutaja:Jjõgela/Tuumamagnetresonantsspektroskoopia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=18, tm_hour=12, tm_min=9, tm_sec=37, tm_wday=5, tm_yday=291, tm_isdst=-1);;71177;4017189;Jjõgela;4017177;2;;70;
;382168;Neuropeptiid Y;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=21, tm_min=46, tm_sec=34, tm_wday=1, tm_yday=301, tm_isdst=-1);;71826;4036186;JorJarve;4023431;0;;18597;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Alkeenide metatees|siit]].';379995;Kasutaja:K.metsar/Alkeenide metatees;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=12, tm_min=35, tm_sec=0, tm_wday=1, tm_yday=301, tm_isdst=-1);;71176;4035596;K.metsar;4023895;2;;54;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Nafion|siit]].';380168;Kasutaja:KKTürk/Nafion;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=18, tm_min=28, tm_sec=50, tm_wday=1, tm_yday=301, tm_isdst=-1);;71828;4035938;KKTürk;4035929;2;;42;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Fosforestsents|siit]].';380227;Kasutaja:KRiisalu/Fosforestsents;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=23, tm_hour=8, tm_min=30, tm_sec=27, tm_wday=3, tm_yday=296, tm_isdst=-1);;71884;4021314;KRiisalu;4021307;2;;50;
;381369;Kasutaja:Kkaru/Resonants (keemia);time.struct_time(tm_year=2014, tm_mon=10, tm_mday=17, tm_hour=6, tm_min=49, tm_sec=12, tm_wday=4, tm_yday=290, tm_isdst=-1);;71774;4016100;Kkaru;4016096;2;;16627;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Isosorbiid|siit]].';379533;Kasutaja:LiMatt/Isosorbiid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=26, tm_hour=12, tm_min=2, tm_sec=38, tm_wday=6, tm_yday=299, tm_isdst=-1);;71146;4023603;LiMatt;4023579;2;;46;
Lehekülg asendatud tekstiga '''Artikkel on nüüd leitav [[Molekulaartehnoloogia|siit]].''';380194;Kasutaja:Lpuusepp/Molekulaartehnoloogia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=17, tm_min=47, tm_sec=12, tm_wday=4, tm_yday=304, tm_isdst=-1);;71425;4038206;Lpuusepp;4021769;2;;61;
"Uus lehekülg: ' <table border=""1"" cellpadding=""0"" cellspacing=""0"" align=""right"" style=""margin-left:0.5em;"" width=""100""> <tr><th colspan=""2"" bgcolor=""#f2e48a"">'''Üldist'''</th></tr> <tr><td>N...'";382337;Etüülatsetaat;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=17, tm_min=46, tm_sec=56, tm_wday=0, tm_yday=300, tm_isdst=-1);;71780;4025544;Mart.Hakkinen;0;0;;13296;
Uus lehekülg: ''''Afiinsuskromatograafia''' on biokeemias kasutatav meetod, mida kasutatakse ainete eraldamiseks, lähtudes nendele ainetele ainuomastest keemilistest ja Immunoloogia|immunolo...';381674;Afiinsuskromatograafia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=20, tm_hour=18, tm_min=3, tm_sec=34, tm_wday=0, tm_yday=293, tm_isdst=-1);;71538;4019226;MeritNikopensius;0;0;;10976;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Polümeerelektrolüüt-kütuseelement|siit]]';378774;Kasutaja:PEKasatkin/Polümeerelektrolüüt-kütuseelement;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=26, tm_hour=20, tm_min=7, tm_sec=57, tm_wday=6, tm_yday=299, tm_isdst=-1);;71247;4024016;PEKasatkin;4017838;2;;72;
/* Meetodi valideerimine */;382705;Testimeetod;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=20, tm_min=40, tm_sec=58, tm_wday=3, tm_yday=303, tm_isdst=-1);;71776;4037709;Pselli;4037706;0;;3647;
/* Meetodi valideerimine */;382705;Testimeetod;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=20, tm_min=40, tm_sec=58, tm_wday=3, tm_yday=303, tm_isdst=-1);;71776;4037709;Pselli;4037706;0;;3647;
;56176;1,2-dikloroetaan;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=16, tm_min=35, tm_sec=48, tm_wday=0, tm_yday=300, tm_isdst=-1);;71130;4025478;Robertjarviste;3934767;0;;10354;
Uus lehekülg: ' [[Karl Fischer|Karl Fischeri]] [[tiitrimine|tiitrimise]] leiutas 1935. aastal saksa keemik Karl Fischer. Ta avastas, et lisades Bunseni reaktsioonile suures ülehulgas vääveld...';382266;Karl Fischeri tiitrimine;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=8, tm_min=37, tm_sec=58, tm_wday=0, tm_yday=300, tm_isdst=-1);;71161;4024245;Rudolf Aro;0;0;;13763;
/* Mõõtmine */;382774;Skaneeriv tunnelmikroskoopia;time.struct_time(tm_year=2015, tm_mon=3, tm_mday=3, tm_hour=21, tm_min=0, tm_sec=34, tm_wday=1, tm_yday=62, tm_isdst=-1);;71009;4119237;SimonaSelberg;4119235;0;;10540;
;380250;Kasutaja:Skollom/šellak;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=18, tm_min=3, tm_sec=31, tm_wday=3, tm_yday=303, tm_isdst=-1);;71153;4037546;Skollom;4037543;2;;9164;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Fluorestsentsi anisotroopia|siit]].';380183;Kasutaja:TTähtjärv/Fluorestsentsi anisotroopia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=10, tm_min=19, tm_sec=24, tm_wday=4, tm_yday=304, tm_isdst=-1);;71745;4037972;TTähtjärv;4037956;2;;63;
;382664;Valgustundlikud kaitserühmad;time.struct_time(tm_year=2015, tm_mon=3, tm_mday=6, tm_hour=12, tm_min=56, tm_sec=29, tm_wday=4, tm_yday=65, tm_isdst=-1);;71338;4121071;Tsormus;4052363;0;;12454;
EVahtramäe teisaldas lehekülje [[Kasutaja arutelu:Fenton]] pealkirja [[Arutelu:Fenton-protsess]] alla;380351;Arutelu:Fentoni protsess;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=20, tm_min=8, tm_sec=42, tm_wday=1, tm_yday=301, tm_isdst=-1);;71157;4036084;EVahtramäe;4036062;1;;5307;
;149729;Reovesi;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=17, tm_hour=9, tm_min=31, tm_sec=14, tm_wday=4, tm_yday=290, tm_isdst=-1);;71143;4016189;Grindla;3991273;0;;9775;
;156302;Roheline liikumine;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=26, tm_hour=7, tm_min=4, tm_sec=30, tm_wday=6, tm_yday=299, tm_isdst=-1);;71241;4023370;HKasemets;2599067;0;;15243;
Lehekülg asendatud tekstiga '''Artikkel on nüüd leitav [[metsa süsinikuringe|siit]].''';380217;Kasutaja:He.soe/Metsa süsinikuringe;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=8, tm_min=2, tm_sec=24, tm_wday=2, tm_yday=302, tm_isdst=-1);;71712;4036360;He.soe;4036356;2;;60;
;191024;Aluselisus;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=0, tm_min=54, tm_sec=54, tm_wday=4, tm_yday=304, tm_isdst=-1);;71881;4037823;JPaidla;4037740;0;;11344;
/* R */;14162;Keemia mõisteid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=19, tm_min=50, tm_sec=51, tm_wday=0, tm_yday=300, tm_isdst=-1);;71814;4025673;JSarjas;4025433;0;;24671;
Jjuurikas teisaldas lehekülje [[Kasutaja arutelu:Jjuurikas/Turbulentse kovariatsiooni meetod]] pealkirja [[Arutelu:Turbulentse kovariatsiooni meetod]] alla;382476;Kasutaja arutelu:Jjuurikas/Turbulentse kovariatsiooni meetod;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=19, tm_min=34, tm_sec=48, tm_wday=1, tm_yday=301, tm_isdst=-1);;71902;4036029;Jjuurikas;0;3;;52;
Uus lehekülg: ''''Fenotüübiline plastilisus''' on organismi võime muuta oma [[fenotüüp|fenotüüpi]]  vastavalt keskkonnale. Täpsemini öeldes on see [[Genotüüp|genotüübi]] võime ava...';420678;Fenotüübiline plastilisus;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=17, tm_hour=16, tm_min=23, tm_sec=18, tm_wday=1, tm_yday=321, tm_isdst=-1);;71421;4310453;Jsikk;0;0;;13475;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Ajavöönd|siit]].';380370;Kasutaja:KKivikas/Ajavöönd;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=23, tm_hour=21, tm_min=59, tm_sec=32, tm_wday=3, tm_yday=296, tm_isdst=-1);;71871;4021744;KKivikas;4018475;2;;46;
/* Metsade kooslus */;212127;Loometsad;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=11, tm_hour=22, tm_min=57, tm_sec=52, tm_wday=1, tm_yday=315, tm_isdst=-1);;71751;4046242;KeidiTamm;4046241;0;;2885;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Metsahoolekogu|siit]].';380037;Kasutaja:Liinatamm/Metsahoolekogu;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=17, tm_min=23, tm_sec=54, tm_wday=2, tm_yday=302, tm_isdst=-1);;71151;4036805;Liinatamm;4035489;2;;50;
;28864;Ammoniaak;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=21, tm_hour=12, tm_min=41, tm_sec=20, tm_wday=1, tm_yday=294, tm_isdst=-1);;71378;4019843;Lkivimae;3674401;0;;11979;
;380917;Maapinnalähedane geotermaalenergia;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=15, tm_min=51, tm_sec=32, tm_wday=0, tm_yday=300, tm_isdst=-1);;71163;4024902;Lvammus;4014047;0;;15087;
Parandasin ära kirjavead ning muutsin vajadusel sõnastust et muuta tekst ladusamaks.;380327;Kasutaja:Mmandalu/Bioom;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=13, tm_hour=20, tm_min=31, tm_sec=18, tm_wday=0, tm_yday=286, tm_isdst=-1);;71904;4013442;Mmandalu;4006754;2;;15006;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Rannaniit|siit]]';380288;Kasutaja:Mselberg/Rannaniit;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=1, tm_hour=13, tm_min=45, tm_sec=46, tm_wday=5, tm_yday=305, tm_isdst=-1);;71225;4038818;Mselberg;4038815;2;;44;
Mvarblane teisaldas lehekülje [[/Maavarade kaevandamine Eestis]] pealkirja [[Maavarade kaevandamine Eestis]] alla;381939;Maavarade kaevandamine Eestis;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=27, tm_hour=17, tm_min=24, tm_sec=57, tm_wday=0, tm_yday=300, tm_isdst=-1);;71299;4025528;Mvarblane;4025525;0;;13136;
/* Artiklid */;300018;Vikipeedia:Väljendusõpetus/Keskkond;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=20, tm_min=42, tm_sec=41, tm_wday=4, tm_yday=304, tm_isdst=-1);;71727;4038343;PKirsimae;4025651;4;;2666;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Kaugeeslinnastumine|siit]].';380334;Kasutaja:TRiisberg/Kaugeeslinnastumine;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=16, tm_min=3, tm_sec=17, tm_wday=1, tm_yday=301, tm_isdst=-1);;71377;4035779;TRiisberg;4035770;2;;55;
/* Artiklid */;300018;Vikipeedia:Väljendusõpetus/Keskkond;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=22, tm_hour=20, tm_min=19, tm_sec=1, tm_wday=2, tm_yday=295, tm_isdst=-1);;71376;4021033;Tsõro;4021032;4;;2527;
;382653;Polümeeride pundumine;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=10, tm_min=1, tm_sec=32, tm_wday=3, tm_yday=303, tm_isdst=-1);;71616;4037197;Ibaranova;4037192;0;;9453;
Artikkel tõsteti Vikipeedia põhiruumi.;380242;Kasutaja:J.Koppel/Peristaltiline pump;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=22, tm_min=39, tm_sec=48, tm_wday=4, tm_yday=304, tm_isdst=-1);;71131;4038447;J.Koppel;4037860;2;;54;
Uus lehekülg: ''''Ristseos''' on side, mis ühendab ühe [[polümeer]]ahela teisega.  Sideme tüüp võib olla nii [[kovalentne side]] kui ka [[iooniline side]].  Polümeerahelad võivad tähen...';382753;Ristseos;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=31, tm_hour=12, tm_min=27, tm_sec=13, tm_wday=4, tm_yday=304, tm_isdst=-1);;71662;4038031;KMõisavald;0;0;;10028;
;6858;Tsirkoonium;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=25, tm_hour=15, tm_min=30, tm_sec=54, tm_wday=5, tm_yday=298, tm_isdst=-1);;71147;4022969;M.Otsus;4022968;0;;16130;
;380378;Kasutaja:MartinViljus/halogeenalkaan;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=14, tm_hour=21, tm_min=2, tm_sec=25, tm_wday=1, tm_yday=287, tm_isdst=-1);;71903;4014303;MartinViljus;4007243;2;;4965;
Uus lehekülg: '[[File:Aerogel nasa.jpg|thumb|Räni-aerogeel]] '''Aerogeel''' on väga väikese [[tihedus|tiheduse]] ja madala [[soojusjuhtivustegur|soojusjuhtivusteguriga]] materjal, mida saada...';382427;Aerogeel;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=15, tm_min=35, tm_sec=24, tm_wday=1, tm_yday=301, tm_isdst=-1);;71668;4035722;Msalumäe;0;0;;13280;
/* Ümberkristalliseerimise meetod */;380155;Ioonse vedeliku puhastamine;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=28, tm_hour=7, tm_min=32, tm_sec=59, tm_wday=1, tm_yday=301, tm_isdst=-1);;71384;4035309;Sandrakuusik;4015716;0;;11363;
Ümbersuunamine lehele [[Akvaporiin]];383030;Aqp;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=2, tm_hour=22, tm_min=58, tm_sec=31, tm_wday=6, tm_yday=306, tm_isdst=-1);;71633;4039975;AProkofjeva;0;0;;20;
/* Süsihappegaasi emissiooni tavalisemad allikad */;383003;Süsihappegaasi emissioon;time.struct_time(tm_year=2014, tm_mon=11, tm_mday=7, tm_hour=16, tm_min=1, tm_sec=17, tm_wday=4, tm_yday=311, tm_isdst=-1);;71391;4042778;Akrivoglazova;4042774;0;;12721;
/* Ajalugu */;381107;Hundi ja koera hübriidid;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=29, tm_hour=13, tm_min=47, tm_sec=32, tm_wday=2, tm_yday=302, tm_isdst=-1);;71398;4036612;Kdviinapuu;4013201;0;;11597;
;103095;Rohe-kärnkonn;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=26, tm_hour=22, tm_min=21, tm_sec=58, tm_wday=6, tm_yday=299, tm_isdst=-1);;71575;4024101;LPuusalu;4024097;0;;12576;
Uus lehekülg: ' '''Populatsiooni struktuur''' on [[Populatsioon|populatsiooni]] ülesehitus, mis määrab populatsiooni olemuse. Populatsioon ehk asurkond on grupp organismidest, kes elavad koo...';382667;Populatsiooni struktuur;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=30, tm_hour=12, tm_min=1, tm_sec=41, tm_wday=3, tm_yday=303, tm_isdst=-1);;71492;4037273;MiLõoke;0;0;;10062;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Fülogeneetiline mitmekesisus|siit]].';380345;Kasutaja:Rolvet/Fülogeneetiline mitmekesisus;time.struct_time(tm_year=2014, tm_mon=10, tm_mday=22, tm_hour=7, tm_min=38, tm_sec=54, tm_wday=2, tm_yday=295, tm_isdst=-1);;71623;4020522;Rolvet;4016225;2;;65;
